    56  -0.4664299879340E+00   0.7337398603256E+00  -0.4940332820016E+00
    57   0.1424448327596E+00  -0.5051186364451E+00  -0.8512136234436E+00
    58  -0.4658819256111E+00   0.1930174251527E+00   0.8635382475469E+00
    59  -0.4527903609710E+00   0.2187669309417E+00   0.8643621457110E+00
    60  -0.9516578035138E+00   0.2684694656756E+00   0.1492366275788E+00
    61  -0.4821894892401E+00   0.1330293279226E+00   0.8659079017879E+00
    62  -0.4626788625623E+00   0.2183079050005E+00  -0.8592263547822E+00
    63  -0.4986177977601E+00  -0.4320931341326E-01  -0.8657443311921E+00
    64  -0.4996052842542E+00  -0.3365445815823E-01  -0.8655991782525E+00
    65  -0.5098116346249E+00   0.1232595487373E-01  -0.8601977493795E+00
    66  -0.9266610268170E+00  -0.4298519680586E-01  -0.3734322083511E+00
    67  -0.4990907111749E+00  -0.3774146993868E-01  -0.8657274648905E+00
    68  -0.9441626645069E-01   0.5597873057138E+00  -0.8232397834114E+00
    69   0.3271313803209E+00   0.9443953243631E+00  -0.3320438721645E-01
    70  -0.1569915540600E+00   0.5779492880287E+00  -0.8008297399703E+00
    71  -0.9694751111076E-01   0.6031666057177E+00  -0.7917014752016E+00
    72  -0.3457696470946E-01   0.5743908040065E+00  -0.8178506207030E+00
    73   0.4563725193333E+00   0.4723412087063E+00   0.7540675739980E+00
    74   0.3429811240407E+00   0.4756843464746E+00   0.8099928092710E+00
    75   0.4448134268951E+00   0.4183739177907E+00   0.7918991603521E+00
    76   0.3433162444394E+00   0.8458259714218E+00   0.4083042767010E+00
    77  -0.1319174551938E+00   0.6062830121272E+00  -0.7842312759774E+00
    78   0.3346323122631E+00   0.9414139883717E+00   0.4196329452753E-01
    79   0.4572575959348E+00   0.2150744941592E+00   0.8629359494899E+00
    80   0.4680599411607E+00   0.1806362386495E+00   0.8650378262060E+00
    81   0.4876096658873E+00   0.1263420355968E+00   0.8638718098043E+00
    82   0.7546232044037E+00   0.3193425336493E+00   0.5732051688340E+00
    83  -0.6609783812774E+00  -0.1640916499603E+00  -0.7322441600295E+00
    84  -0.8633177140494E+00   0.5046474482392E+00  -0.3671184303203E-02
    85  -0.4737943077630E+00   0.1609320958021E+00  -0.8658058757436E+00
    86  -0.1514459007129E+00   0.5465107810848E+00  -0.8236444046525E+00
    87   0.2484243825760E+00   0.9681011332673E+00  -0.3264233307193E-01
    88  -0.1056371874760E+00  -0.5043880393174E+00   0.8569909511866E+00
    89   0.1931719937734E+00  -0.9475527092844E+00   0.2546143042907E+00
    90  -0.7884816791620E-01  -0.5190246876114E+00   0.8511147631584E+00
    91  -0.9593592004786E-01  -0.5257874894575E+00   0.8451886269790E+00
    92  -0.6367312479419E-01  -0.5119649960395E+00   0.8566432022781E+00
    93  -0.1234116689416E+00  -0.5109999988888E+00   0.8506753558818E+00
    94  -0.1909805244803E+00  -0.5074173075401E+00   0.8402702632356E+00
    95  -0.3039470713114E-01  -0.8031723022062E+00   0.5949709360526E+00
    96  -0.4493084033917E+00   0.2197482766614E+00   0.8659287808740E+00
    97  -0.9551748172633E+00   0.2836258456043E+00   0.8483777561485E-01
    98  -0.1668270509169E+00  -0.5135122080198E+00   0.8417089445271E+00
    99   0.2424845272237E-01  -0.5078405673039E+00   0.8611097321138E+00
   100  -0.2331224094583E-01  -0.5166671459068E+00   0.8558689150580E+00
   101  -0.8794163065460E-02  -0.5150962737318E+00   0.8570872134641E+00
   102   0.8074128395129E-01  -0.7601260276219E+00   0.6447396894853E+00
   103   0.5990624807367E+00   0.3444917747311E+00  -0.7228067247309E+00
   104   0.5789129791143E+00   0.3787242658517E+00  -0.7220995035783E+00
   105   0.6010553462668E+00   0.3175093702825E+00  -0.7334304810321E+00
   106   0.9207373912873E+00  -0.2302523645198E-02  -0.3901760559930E+00
   107   0.3251156771856E+00  -0.4984491475445E+00  -0.8036468401980E+00
   108   0.3500643060969E+00  -0.5142428938907E+00  -0.7829490581640E+00
   109   0.5453297949805E+00  -0.6559225526601E+00  -0.5219013504661E+00
   110   0.4093148239431E+00  -0.3801784778802E+00  -0.8294128645356E+00
   111   0.4504991073184E+00  -0.3648095202860E+00  -0.8148402102339E+00
   112   0.4108335921484E+00  -0.3901959113501E+00  -0.8239920571996E+00
   113   0.4324721969636E+00  -0.7583863494429E+00  -0.4876658116294E+00
   114  -0.5034712704445E+00  -0.3321571807597E-01  -0.8633732656909E+00
   115  -0.5128152079245E+00  -0.2291818557521E-01  -0.8581930547909E+00
   116  -0.8688054741335E+00  -0.1911840322773E+00  -0.4567556391746E+00
   117   0.2071825470244E+00  -0.4880848785342E+00  -0.8478493637167E+00
   118   0.1555108672030E+00  -0.4857085867238E+00  -0.8601764580390E+00
   119   0.1243223591330E+00  -0.5088424845614E+00  -0.8518352404808E+00
   120   0.6174254457339E-01  -0.9436781255096E+00  -0.3250530012542E+00
   121  -0.4952714783238E+00   0.1239108843073E+00  -0.8598559504412E+00
   122  -0.4912498446037E+00   0.1272943981175E+00  -0.8616668302684E+00
   123  -0.9116060574225E+00   0.4040583312525E+00   0.7557288545559E-01
   124  -0.4340429178379E-01  -0.5031277761833E+00   0.8631213751771E+00
   125   0.1453835086787E+00  -0.9631350121469E+00   0.2263505771610E+00
   126  -0.4040773937120E+00   0.3029151114470E+00   0.8631129098490E+00
   127  -0.5045091138712E+00  -0.5820864239742E-01  -0.8614419933873E+00
   128   0.4086012843724E+00  -0.2881835144846E+00  -0.8660226627453E+00
   129   0.4744213853860E+00  -0.1827567597166E+00  -0.8611180615144E+00
   130   0.4780595575209E+00  -0.1769204185189E+00  -0.8603244881869E+00
   131   0.6095915155584E+00  -0.3413180770200E+00  -0.7154719802050E+00
   132   0.1625801212394E+00  -0.7761335496297E+00   0.6092490601691E+00
   133   0.7418775124751E-01  -0.5030703838954E+00   0.8610553794107E+00
   134   0.4444702954776E+00  -0.2328833359513E+00  -0.8649922012794E+00
   135  -0.3714102195873E+00  -0.4272506908238E+00  -0.8243247515250E+00
   136  -0.3168260971132E+00  -0.4719893238294E+00  -0.8227073005505E+00
   137  -0.3986170324560E+00  -0.4462909401464E+00  -0.8012046294045E+00
   138  -0.2758902898047E+00  -0.7889382563836E+00  -0.5490546198748E+00
   139   0.4675938296161E+00   0.1990628448174E+00   0.8612374784681E+00
   140   0.4694453881679E+00   0.2445706074066E+00   0.8484139588200E+00
   141   0.4953431896720E+00   0.7704121890646E-01   0.8652743929153E+00
   142   0.7712212176105E+00   0.1517343356052E+00   0.6182188325390E+00
   143  -0.9119163669569E+00  -0.4098149096731E+00  -0.2145412514444E-01
   144  -0.9825980385295E+00  -0.1853993100415E+00  -0.1132212497958E-01
   145   0.1231327744294E+00   0.6956690800877E+00   0.7077307756988E+00
   146   0.1584408206174E+00   0.7046970899250E+00   0.6915912939109E+00
   147   0.3421648426243E+00   0.6410693341252E+00   0.6869885947497E+00
   148  -0.4747891142796E+00   0.8800793017153E+00  -0.5976592161968E-02
   149  -0.1031237430623E+00   0.6212890447196E+00   0.7767659985660E+00
   150  -0.5118419014242E-01   0.6220432915129E+00   0.7813080840253E+00
   151  -0.6715605552623E+00   0.7408670740800E+00  -0.1106341538635E-01
   152  -0.7593594249655E-02   0.6318155297745E+00   0.7750815916161E+00
   153   0.6184942750130E-01   0.7068700492402E+00   0.7046342184460E+00
   154   0.8226668990986E-01   0.6970760277175E+00   0.7122620327610E+00
   155  -0.4475826211641E+00   0.8816451688111E+00   0.1495713660559E+00
   156  -0.4996354139152E+00  -0.4766433053729E-01  -0.8649234444483E+00
   157  -0.4986614668026E+00  -0.7005712118611E-01  -0.8639610762629E+00
   158  -0.5032276918970E+00  -0.4968244163915E-01  -0.8627244896842E+00
   159  -0.9468348495846E+00  -0.6514597497625E-01  -0.3150551849382E+00
   160  -0.4943381040206E+00   0.1312336665429E+00  -0.8593064434060E+00
   161  -0.8801636946275E+00   0.4705663805179E+00   0.6228284022016E-01
   162  -0.4058482570960E+00   0.2999574817715E+00   0.8633149491011E+00
   163  -0.3957340914728E+00   0.3172423939581E+00   0.8618304893202E+00
   164  -0.4950213605021E+00  -0.1339285276681E+00  -0.8584969435725E+00
   165  -0.4760866061036E+00   0.1636731977898E+00  -0.8640327701042E+00
   166  -0.9353808523899E+00   0.3536266693242E+00   0.3292373771278E-02
   167   0.3242340256272E+00  -0.8084960105985E+00  -0.4911277812056E+00
   168   0.3678815791237E+00  -0.6012038041282E+00  -0.7093779878480E+00
   169   0.4533074999985E+00  -0.6571398129457E+00  -0.6022288407963E+00
   170  -0.9253704856263E-01  -0.9742077681433E+00  -0.2058060230715E+00
   171  -0.1445699808208E+00   0.4978454183438E+00  -0.8551312531299E+00
   172  -0.1672812339361E+00   0.4984910041297E+00  -0.8506019677702E+00
   173  -0.2021970386076E+00   0.5230901168530E+00  -0.8279450991636E+00
   174  -0.9646476866032E-01   0.8850331657576E+00  -0.4554238069275E+00
   175   0.1290831717390E+00  -0.4841001864701E+00   0.8654389315448E+00
   176   0.8316906487784E-01   0.7144299558516E+00   0.6947465327940E+00
   177   0.1911014906491E+00   0.6997977103030E+00   0.6883047180766E+00
   178   0.1277435940070E+00   0.7083210712061E+00   0.6942354314464E+00
   179  -0.5714691713852E+00   0.8189869315350E+00  -0.5180146842736E-01
   180  -0.7423091791456E+00  -0.3131528270332E+00   0.5923785862751E+00
   181  -0.8462051834984E+00  -0.2467043389944E+00   0.4723068457494E+00
   182  -0.6327354555583E+00  -0.4082727864507E+00   0.6579963336701E+00
   183  -0.4824372761747E+00  -0.8164547863937E+00   0.3172630711759E+00
   184  -0.6398593272228E-01  -0.5280267188298E+00   0.8468137839073E+00
   185  -0.4181962405325E+00   0.2757682377655E+00   0.8654847101158E+00
   186  -0.8876449351705E+00   0.4520376245978E+00  -0.8802530894093E-01
   187  -0.2655234924049E-01   0.7531900039117E+00   0.6572669098299E+00
   188   0.2856308626867E-01   0.7507416504635E+00   0.6599781241542E+00
   189   0.2864200472305E-01   0.7327843328292E+00   0.6798578948026E+00
   190  -0.6816994883047E+00   0.7300379879686E+00   0.4827363429210E-01
   191  -0.4100073933430E+00   0.3134987812652E+00  -0.8565117930007E+00
   192  -0.5545923584991E+00   0.7497491123950E+00  -0.3609758778053E+00
   193  -0.4612223447063E+00   0.2318766461427E+00  -0.8564503311443E+00
   194  -0.4707414246326E+00   0.2652452100129E+00  -0.8414555779720E+00
   195   0.6940871735688E-01   0.7456574630482E+00   0.6627045931298E+00
   196  -0.6470399261358E+00   0.7621866780236E+00   0.2026824682919E-01
   197   0.4434257928163E+00  -0.4992858778173E+00   0.7443703234798E+00
   198   0.5387140857713E+00  -0.4468090515347E+00   0.7142470197756E+00
   199   0.4559935327582E+00  -0.5386084245612E+00   0.7084990212234E+00
   200   0.7808741336801E+00  -0.4033186383371E+00   0.4770426221202E+00
   201  -0.1637292112407E+00  -0.5111702700735E+00   0.8437403038729E+00
   202   0.4834608559738E-01  -0.8239973389389E+00   0.5645272725290E+00
   203  -0.4195642012421E+00   0.2817882691762E+00  -0.8628796279846E+00
   204  -0.4093163560292E+00   0.3211550679960E+00  -0.8540020743461E+00
   205  -0.9432668941916E+00   0.3089413327898E+00  -0.1216668369613E+00
   206  -0.4367253888394E+00   0.2473075861000E+00   0.8649334613717E+00
   207  -0.9086001845633E+00   0.4164365521744E+00  -0.3203595830645E-01
   208   0.4496539177005E+00  -0.5221539597503E+00   0.7246837907762E+00
   209  -0.5245725688604E+00  -0.1670175232874E+00  -0.8348225960731E+00
   210  -0.5049078437070E+00  -0.8145339080051E-01  -0.8593214849462E+00
   211  -0.5007236943693E+00  -0.1165087479288E+00  -0.8577304317518E+00
   212  -0.9003655111901E+00  -0.1886997105736E-01  -0.4347250515575E+00
   213  -0.5955188809197E+00  -0.2447677004759E+00   0.7651444538594E+00
   214  -0.7478394298949E+00  -0.5012418071867E-01   0.6619847079818E+00
   215  -0.6095461915550E+00  -0.2998356891459E+00   0.7338610221801E+00
   216  -0.6520759256816E+00  -0.7093636555349E+00   0.2675821207640E+00
   217  -0.5217785698078E+00  -0.3188595894644E-01  -0.8524848442708E+00
   218  -0.5185073557115E+00  -0.9159506077725E-01  -0.8501532020255E+00
   219  -0.5087436144358E+00  -0.2317778199198E-01  -0.8606060220523E+00
   220  -0.8056052024649E+00   0.6707431089209E-01  -0.5886436057410E+00
   221  -0.3754025024216E+00   0.3307268882006E+00  -0.8658479581293E+00
   222  -0.6403392284962E+00   0.5274084824815E+00  -0.5583958856004E+00
   223  -0.4101811533370E+00   0.2948627159580E+00   0.8630222477926E+00
   224  -0.4101180664728E+00   0.2885780112394E+00  -0.8651739148759E+00
   225  -0.8804518068130E+00   0.4585789376786E+00  -0.1204573526079E+00
   226  -0.5122035739835E+00  -0.9608589894916E-01  -0.8534723187202E+00
   227   0.5099441246485E+00   0.1376699077537E+00   0.8491195358933E+00
   228   0.5305987971271E+00   0.4874250188723E-01   0.8462204706795E+00
   229   0.7643302674363E+00   0.3497145400393E+00   0.5417554639927E+00
   230   0.3619705393286E-01   0.6361708218076E+00   0.7706986822145E+00
   231  -0.6004790833104E+00   0.7988491983050E+00   0.3556443271170E-01
   232   0.4443172563817E+00   0.3085376351584E+00   0.8410628415121E+00
   233   0.4524464239779E+00   0.2835194477168E+00   0.8455228892206E+00
   234   0.3426665941161E+00   0.3833423898665E+00   0.8576877155517E+00
   235   0.5667432454461E+00   0.5544427473433E+00   0.6094221309237E+00
   236   0.3574884656371E+00   0.3677738942024E+00   0.8584546346078E+00
   237  -0.7361350843105E+00  -0.1317166304470E+00  -0.6638944697095E+00
   238  -0.7262618835350E+00  -0.6669611216724E-01  -0.6841749082990E+00
   239  -0.7168215588896E+00  -0.1322312468559E+00  -0.6846033523626E+00
   240  -0.7752795523714E+00   0.6310745120073E+00  -0.2620259470978E-01
   241  -0.3572375584569E+00   0.3805551228349E+00  -0.8529707646290E+00
   242  -0.5220397802290E+00  -0.2660794199977E+00   0.8103556071949E+00
   243  -0.5365057880440E+00  -0.2649285420910E+00   0.8012330540990E+00
   244  -0.4855792085437E+00  -0.3523624973704E+00   0.8000334384743E+00
   245  -0.5545445405350E+00  -0.8268603780689E+00   0.9371375428687E-01
   246  -0.4123006167121E+00   0.2891549844342E+00   0.8639430516160E+00
   247  -0.7273306579847E+00  -0.3523784818047E-01  -0.6853819431610E+00
   248  -0.4168883553185E+00   0.3327337179428E+00  -0.8458678219106E+00
   249  -0.4046594829822E+00   0.4078323169817E+00  -0.8184885485197E+00
   250  -0.4171954631878E+00   0.3715171666295E+00  -0.8294112010307E+00
   251  -0.9670797376656E+00   0.2459469078475E+00  -0.6532150883756E-01
   252  -0.4168986140858E+00   0.4996556287472E+00  -0.7593021784735E+00
   253  -0.5148847752130E+00  -0.4165578026411E-01   0.8562467309278E+00
   254   0.5146824833076E+00   0.7797522891312E-01   0.8538277373407E+00
   255   0.7433816510505E+00   0.2328564673471E+00   0.6270259855031E+00
   256  -0.7054366037107E+00   0.4329286003176E+00   0.5611880479592E+00
   257  -0.6510133570724E+00   0.6214937402708E+00   0.4358063098643E+00
   258  -0.7408872549043E+00   0.4952897679515E+00   0.4536233253295E+00
   259  -0.9555071015240E+00  -0.2095487372203E+00   0.2075945704170E+00
   260  -0.7242958780311E+00  -0.1713652022560E-01  -0.6892763021763E+00
   261  -0.7129010942992E+00   0.7005089760760E+00   0.3254541724796E-01
   262  -0.4942752490915E+00   0.9069433415588E-01   0.8645614587105E+00
   263  -0.7446768781884E+00   0.2914927971517E+00   0.6004067756948E+00
   264  -0.5052145955289E+00   0.2944360987187E-01   0.8624913253490E+00
   265  -0.5085792847939E+00  -0.2841978607555E-01   0.8605460050677E+00
   266  -0.4952662111970E+00   0.7762145347700E-01   0.8652666005380E+00
   267  -0.5064218105840E+00   0.4135829388977E-02   0.8622759678201E+00
   268  -0.9665387353313E+00   0.2552068158165E+00   0.2592979492590E-01
   269  -0.6309731862044E+00   0.2576101143459E+00   0.7317853970105E+00
   270  -0.6004559884304E+00   0.4349892456897E+00   0.6709969911202E+00
   271  -0.6275737383948E+00   0.2801725098741E+00   0.7263983532388E+00
   272  -0.9220676206495E+00  -0.1335092406078E+00   0.3632720545570E+00
   273  -0.5011051341829E+00   0.6118399732054E-01   0.8632208077702E+00
   274  -0.4965100909189E+00   0.8750058290148E-01   0.8636095052786E+00
   275   0.1292599239334E+00  -0.5235522624726E+00  -0.8421311658670E+00
   276  -0.6268735216578E+00   0.2317256084850E+00   0.7438634486360E+00
   277  -0.9327139373797E-02   0.7345258414444E+00   0.6785166119717E+00
   278  -0.2715165862547E-01   0.7453752997017E+00   0.6660919231071E+00
   279  -0.4648431901108E+00   0.1859653216293E+00  -0.8656429447289E+00
   280  -0.4726789172388E+00   0.1670044543383E+00  -0.8652653659018E+00
   281   0.3326207786061E+00  -0.8662160787234E+00  -0.3728714558672E+00
   282  -0.7706926555430E+00   0.6371457852444E+00   0.8836234343881E-02
   283  -0.4196994945537E+00   0.3740791767783E+00  -0.8269928075698E+00
   284  -0.5087584228106E+00   0.1869462849342E-01   0.8607063251102E+00
   285  -0.9635476366339E+00   0.2540852403749E+00   0.8376540193202E-01
   286  -0.4350409649641E+00  -0.3880485202867E+00  -0.8125008952035E+00
   287  -0.4622248610342E+00  -0.3169384777078E+00  -0.8281897000024E+00
   288  -0.4225500943555E+00  -0.3479633285803E+00  -0.8368828709703E+00
   289  -0.9464344782041E+00  -0.1579360147640E+00  -0.2816345037581E+00
   290  -0.6531763468102E+00   0.2847257726607E+00   0.7016351575786E+00
   291  -0.4626553321008E+00  -0.3025359390078E+00  -0.8333198961307E+00
   292  -0.9589588042907E+00  -0.2232286970313E+00  -0.1748340942012E+00
   293  -0.4628402918786E+00  -0.2888717619185E+00  -0.8380524860531E+00
   294  -0.4680145452464E+00  -0.3003458465644E+00  -0.8311165729844E+00
   295  -0.4824727129706E+00  -0.2884267191480E+00  -0.8270611276806E+00
   296  -0.4826031785609E+00  -0.3055582485369E+00  -0.8208095569582E+00
   297  -0.1630041826833E+00  -0.5936314878865E+00   0.7880553870239E+00
   298  -0.1332001690572E+00  -0.5968373523413E+00   0.7912287215549E+00
   299  -0.4427186740647E-01  -0.6349859775646E+00   0.7712540502667E+00
   300  -0.7634042818131E+00  -0.5964924737463E+00  -0.2478116851028E+00
   301  -0.6342280642661E+00   0.7842642843280E-01   0.7691580187585E+00
   302  -0.6144345075657E+00   0.3396555468960E+00   0.7121125931869E+00
   303  -0.9320022033135E+00  -0.1875414254179E+00   0.3101614205071E+00
   304   0.2222039492339E+00  -0.4479218573275E+00   0.8660204470295E+00
   305   0.2408707623046E+00  -0.4384785057507E+00   0.8658625040163E+00
   306   0.2808905022126E+00  -0.4161738603908E+00   0.8648120279541E+00
   307   0.3296649782337E+00  -0.6431050021265E+00   0.6911851838444E+00
   308  -0.4714387165064E+00   0.1667845519225E+00   0.8659840932828E+00
   309  -0.9481274092912E+00   0.3062653479042E+00   0.8518187849486E-01
   310   0.4439342248688E+00   0.3562848603090E+00   0.8221821588339E+00
   311   0.3898997295587E+00   0.3720577639489E+00   0.8423486339844E+00
   312   0.4476507001324E+00   0.3277387394958E+00   0.8319832746544E+00
   313   0.5083254336570E+00   0.6089145575828E+00   0.6089567431773E+00
   314  -0.9644125300664E+00   0.2605805650774E+00   0.4479108119719E-01
   315   0.1844265613120E+00   0.7008303439724E+00  -0.6890745042810E+00
   316   0.6723025998058E-01   0.7058826116266E+00  -0.7051310734510E+00
   317   0.1775125040336E+00   0.7601106827200E+00  -0.6250768440173E+00
   318   0.5825359485376E+00   0.7301369068397E+00  -0.3571441808738E+00
   319  -0.2345986638326E+00   0.4918213228920E+00   0.8384958278231E+00
   320  -0.2192676907941E+00   0.5081268591192E+00   0.8329038208674E+00
   321  -0.2078924449769E+00   0.5166035769766E+00   0.8306030794408E+00
   322  -0.7269638707969E+00   0.6840886266989E+00   0.5955066227291E-01
   323   0.4862038173791E+00  -0.1302494620191E+00  -0.8640838649169E+00
   324   0.5034750498549E+00  -0.1116243403497E+00  -0.8567688607875E+00
   325   0.5017598153347E+00  -0.6708147074833E-01  -0.8624019735585E+00
   326   0.9619727853055E+00  -0.2417628117448E+00  -0.1271184612433E+00
   327  -0.6500165016250E+00  -0.7597557783023E-02  -0.7598821123904E+00
   328  -0.6500234683006E+00  -0.3508007675233E-01  -0.7591039974032E+00
   329  -0.6334143658786E+00  -0.2213807277327E-01  -0.7734960548267E+00
   330  -0.7905834595604E+00   0.6066547602237E+00  -0.8335343644687E-01
   331   0.4860176978803E+00  -0.1847234336465E+00  -0.8542037522799E+00
   332   0.2867722729703E-01   0.7455261284958E+00   0.6658591505451E+00
   333  -0.7230059181546E+00   0.6905264843717E+00  -0.2087143250083E-01
   334   0.2625544510779E+00  -0.4291147810985E+00   0.8642486128782E+00
   335  -0.5332693182128E+00   0.1597515911031E+00  -0.8307245412246E+00
   336  -0.5242846374952E+00   0.1564208542692E+00  -0.8370532451620E+00
   337  -0.5287543363657E+00   0.1628213137424E+00  -0.8330114474398E+00
   338  -0.5217698553602E+00   0.1730321933137E+00  -0.8353538640088E+00
   339  -0.9499319833256E-01  -0.6472339546543E+00  -0.7563494564109E+00
   340  -0.2215755015741E+00  -0.5872610877179E+00  -0.7784784595315E+00
   341   0.2225843553526E-02  -0.6220652134324E+00  -0.7829622697536E+00
   342  -0.5048133582951E+00  -0.7990904821182E+00  -0.3265239266499E+00
   343  -0.6572267430496E+00   0.2614309444013E-01  -0.7532393688818E+00
   344  -0.7683702595505E+00   0.6397379446485E+00  -0.1850692884329E-01
   345   0.1287759150052E-01   0.7499979716289E+00   0.6613147587871E+00
   346   0.5084532568825E+00  -0.4219910161540E-02  -0.8610792518252E+00
   347   0.5011244075712E+00   0.7841643313700E-02  -0.8653397233264E+00
   348   0.5121672588631E+00  -0.4678381092057E-01  -0.8576106190949E+00
   349   0.8522259932545E+00   0.7047909692306E-01  -0.5184048160639E+00
   350  -0.4515153162835E+00   0.2409636586532E+00  -0.8591102574000E+00
   351  -0.4453060350002E+00   0.2525854739243E+00  -0.8590128715886E+00
   352  -0.7818582213722E+00   0.6216200208652E+00  -0.4781496975106E-01
   353   0.5501244126106E+00  -0.4845389748065E+00   0.6801360985445E+00
   354   0.9095040715640E+00  -0.2467283239642E+00   0.3345556425504E+00
   355  -0.6448041944624E+00   0.1795303678428E+00   0.7429646006547E+00
   356  -0.5865193235086E+00   0.3218581289705E+00   0.7432378004156E+00
   357  -0.6249221418088E+00   0.2133577599428E+00   0.7509665657999E+00
   358  -0.9112800333224E+00  -0.1323235374880E+00   0.3899476660971E+00
   359  -0.5652320838148E+00   0.7229833824838E-01  -0.8217576538816E+00
   360  -0.5496071759178E+00   0.4858185409809E-01  -0.8340094457691E+00
   361  -0.5576897563978E+00   0.4974913358022E-01  -0.8285572758217E+00
   362  -0.8589849918766E+00   0.5111228343661E+00  -0.2997051751787E-01
   363   0.5011444095030E+00   0.3366997336976E-01  -0.8647083980841E+00
   364  -0.1552228006259E+00   0.7668368884882E+00  -0.6227897467200E+00
   365   0.7361702105355E-01   0.8016099018795E+00  -0.5932976482507E+00
   366   0.3717444134410E+00   0.8357450056608E+00  -0.4041489534669E+00
   367  -0.5541952396271E+00   0.2018192678459E-01  -0.8321420108407E+00
   368  -0.6183588561497E+00   0.2325963339872E+00   0.7506871987965E+00
   369   0.3144632953894E+00  -0.3936648711338E+00   0.8637944229318E+00
   370   0.3986231348941E+00  -0.6712196622658E+00   0.6249510071317E+00
   371  -0.3499133847652E+00   0.4053535769880E+00   0.8445407632467E+00
   372  -0.3471757278739E+00   0.3841841873121E+00   0.8554949001570E+00
